mean_int,std_int,edge_density,occupancy,fractal_dim_feature,target_fractal,target_occupancy,is_valid
118.2381,58.102325326874826,0.3362,0.4322,1.7690293997207287,1.7690293997207287,0.4322,1
118.289825,58.68723180104318,0.3436,0.431225,1.808422279184714,1.808422279184714,0.431225,1
118.31627777777778,58.56922856785763,0.3448,0.4330333333333333,1.7758334597727738,1.7758334597727738,0.4330333333333333,1
118.43635625,58.657352369273255,0.344125,0.43529375,1.8362763732872067,1.8362763732872067,0.43529375,1
118.423472,58.60811049219397,0.342372,0.433432,1.935490590741722,1.935490590741722,0.433432,1
118.44958726700166,50.27224528975361,0.328075191217377,0.44372423440526804,1.760289665680857,1.760289665680857,0.44372423440526804,1
118.44758242572901,49.880612789574215,0.32716624388797383,0.44547766471447126,1.759117644703181,1.759117644703181,0.44547766471447126,1
118.43571131574961,49.71857703344194,0.3278785749510877,0.44630925482435074,1.7589891058810811,1.7589891058810811,0.44630925482435074,1
118.43570809253212,49.769706130013475,0.3276819586847983,0.44684753214353634,1.759091004023581,1.759091004023581,0.44684753214353634,1
118.43728424587992,49.855628524189854,0.32734996728434257,0.44677017492401266,1.7591692403460895,1.7591692403460895,0.44677017492401266,1
118.22016509319933,50.86882275276564,0.3298479608314612,0.4445203691228658,1.762315739667111,1.762315739667111,0.4445203691228658,1
13.438163757324219,18.022315829359677,0.0933380126953125,0.0051784515380859375,1.3610308852270507,1.3610308852270507,0.0051784515380859375,0
13.438163757324219,18.022315829359677,0.0933380126953125,0.0051784515380859375,1.3610308852270507,1.3610308852270507,0.0051784515380859375,0
13.438163757324219,18.022315829359677,0.0933380126953125,0.2967796325683594,1.9564916457937627,1.9564916457937627,0.2967796325683594,1
13.438163757324219,18.022315829359677,0.0933380126953125,0.005671501159667969,1.375423618107663,1.375423618107663,0.005671501159667969,0
13.438163757324219,18.022315829359677,0.0933380126953125,0.005671501159667969,1.375423618107663,1.375423618107663,0.005671501159667969,0
13.421132703086876,13.334605642697618,0.08819367669194744,0.0018050017888857014,0.8700452556237553,0.8700452556237553,0.0018050017888857014,0
